ts, location1, avg_temp1,location2, avg_temp2,location3, avg_temp3,location4, avg_temp4,location5, avg_temp5,location6, avg_temp6,location7, avg_temp7,location8, avg_temp8,location9, avg_temp9,location10, avg_temp10
2022-05-22T00:00:00,8066,31.32788632326821,60446,29.7293172690763,10527,28.59884169884169,30134,28.311954022988417,15488,28.28674911660777,55582,10.501264822134397,52915,10.858610038610035,58935,10.953542435424371,27550,11.606844106463887,57145,11.72857142857142
2022-05-23T00:00:00,8066,29.26649029982365,18029,29.25863377609112,6091,28.579619047619026,6820,28.36486068111454,10527,28.154126679462596,58935,11.73089361702129,56625,13.736068702290083,9970,14.349706457925627,56061,14.772682926829264,54931,15.191439539347401
2022-05-24T00:00:00,18029,30.00074211502782,59492,27.828599221789887,6091,26.743907156673032,60998,26.51781512605053,60221,26.420000000000016,5346,13.701941747572823,6062,13.755283018867926,55953,14.302019047619046,9519,14.329602888086649,54562,14.434307116104856
2022-05-25T00:00:00,18029,28.433201581027586,59492,26.993467561521232,10762,26.867968749999978,8066,26.53639575971728,6091,26.288531187122672,6062,10.533858267716543,48128,13.614538310412557,57145,13.926181818181787,33096,14.071518987341776,57386,14.30442446043165
2022-05-26T00:00:00,10762,29.537450980392183,18029,27.540503875968984,59492,27.333866666666697,6820,27.32674999999997,8066,27.27790055248619,6062,13.346346153846145,5346,13.713745019920314,9970,13.91450980392156,58935,14.104649446494467,48128,14.4546332046332
2022-05-27T00:00:00,10762,30.257373737373744,18029,30.118108651911463,59492,28.02030769230767,30134,27.91419878296154,6091,26.898170731707356,48128,11.501425661914471,32805,12.284078711985682,58935,12.49366197183098,44713,12.921538461538471,56625,12.931372549019589
2022-05-28T00:00:00,18029,29.80207547169811,30134,28.639766081871382,10762,28.123809523809506,8066,26.891489361702128,59492,26.751590909090897,6062,8.615151515151517,57145,10.035800711743766,54931,10.368426966292137,32805,10.47486725663715,10584,10.524999999999999
2022-05-29T00:00:00,10762,28.84880694143166,30134,28.14004149377587,18029,27.55435684647293,6091,25.23318681318679,60998,24.94136054421775,6062,6.5540254237288185,5346,8.91453362255965,9519,9.072794117647069,52045,9.553333333333342,40640,10.49077809798271
2022-05-30T00:00:00,10762,28.84431599229288,18029,28.615779092702148,61144,26.993992094861692,6091,25.54398422090729,30134,25.33980582524278,6062,8.661950286806885,9519,10.582437275985654,48128,10.944767441860447,51487,10.958235294117642,57145,11.145620437956202
2022-05-31T00:00:00,61144,29.673816793893145,10762,28.21063829787237,18029,28.022840690978914,8066,27.492184724689167,30134,27.132295719844365,51487,12.400956022944536,55953,12.6383742911153,48128,12.668786127167625,58935,12.80784810126584,9519,12.947330960854094
