ts, location1, avg_temp1,location2, avg_temp2,location3, avg_temp3,location4, avg_temp4,location5, avg_temp5,location6, avg_temp6,location7, avg_temp7,location8, avg_temp8,location9, avg_temp9,location10, avg_temp10
2022-05-25T22:00:00,30134,27.345833333333328,59492,26.355652173913036,6091,26.266666666666655,18029,25.675000000000008,10527,24.95833333333333,27550,7.750000000000001,52045,10.175999999999998,56625,10.35166666666667,5346,10.679166666666667,57386,10.75
2022-05-25T21:00:00,30134,27.315999999999995,59492,26.48761904761904,6091,26.33749999999999,18029,25.952173913043467,10205,25.687499999999996,27550,8.225000000000001,56625,11.01333333333333,52045,11.045833333333334,57386,11.0875,6062,11.433333333333337
2022-05-25T23:00:00,30134,27.299999999999997,6091,26.262500000000003,59492,26.246086956521744,18029,25.743478260869573,10527,24.972727272727266,27550,8.049999999999997,52045,9.579166666666664,5346,9.883333333333333,56625,10.280833333333335,57386,10.303333333333333
2022-05-26T01:00:00,18029,27.7,30134,27.300000000000008,6091,26.10714285714286,59492,25.968,10527,24.864285714285717,52045,8.646153846153844,27550,8.649999999999999,5346,9.260000000000002,54434,9.485714285714286,56766,9.698461538461537
2022-05-26T00:00:00,30134,27.29565217391304,18029,26.686363636363637,6091,26.19090909090909,59492,26.121904761904766,10527,24.899999999999995,27550,8.320833333333335,52045,9.009523809523811,54434,9.80695652173913,57386,9.905000000000003,6062,10.100000000000003
2022-05-26T02:00:00,18029,28.91428571428571,30134,27.21666666666667,6091,26.055000000000007,59492,25.90777777777777,10527,24.89499999999999,52045,8.294736842105262,27550,8.823529411764707,6022,9.199411764705886,54434,9.213636363636363,56766,9.373000000000001
2022-05-26T03:00:00,18029,30.261904761904766,30134,27.299999999999997,6091,26.05833333333334,59492,25.837142857142855,10527,24.852173913043476,52045,8.247826086956522,6022,9.575217391304347,54876,9.903333333333334,57145,10.073333333333332,55514,10.148695652173911
2022-05-26T04:00:00,18029,31.849999999999984,30134,27.283333333333328,6091,26.100000000000012,59492,25.780952380952378,10527,24.891666666666655,52045,9.2,6275,10.1,56347,10.7125,6440,10.739999999999998,6062,10.812000000000001
2022-05-26T05:00:00,18029,33.404761904761905,18310,29.294736842105266,54434,27.98260869565217,57386,27.33391304347826,30134,27.287499999999994,52045,11.143478260869562,6440,11.533333333333333,6275,11.816666666666668,56347,12.373333333333333,55953,12.693333333333333
2022-05-26T06:00:00,21492,35.370000000000005,54434,33.73909090909091,18029,33.454166666666666,6022,31.038749999999997,56028,30.557142857142857,9519,13.283333333333333,53417,13.75,48128,13.795833333333334,6062,13.895833333333336,52045,13.958333333333329
