2022-05-06T19:00:00,15,15.699999999999998,15.7
2022-05-01T02:00:00,4,12.4,11.85,5,15.2,15.2,6,22.6,22.6,2022-05-01T01:00:00,4,10.7,10.7,15,10.850000000000001,10.850000000000001
2022-05-01T00:00:00,4,11.125,11.2,5,13.0,13.0,6,11.575000095250001,7.9000001905,15,11.299999999999999,11.2
2022-05-07T00:00:00,15,11.4,11.4
2022-05-08T02:00:00,4,12.4,12.4,15,7.5,7.5
