ts,cell_0, avg_temp0, med_temp0,cell_1, avg_temp1, med_temp1,cell_2, avg_temp2, med_temp2,cell_3, avg_temp3, med_temp3,cell_4, avg_temp4, med_temp4,cell_5, avg_temp5, med_temp5,cell_6, avg_temp6, med_temp6,cell_7, avg_temp7, med_temp7,cell_8, avg_temp8, med_temp8,cell_9, avg_temp9, med_temp9,cell_10, avg_temp10, med_temp10,cell_11, avg_temp11, med_temp11,cell_12, avg_temp12, med_temp12,cell_13, avg_temp13, med_temp13,cell_14, avg_temp14, med_temp14,cell_15, avg_temp15, med_temp15
2022-05-08T02:00:00,0,7.964000000000002,7.9,1,8.531428571428567,7.0,2,8.033724137931031,8.82,3,0.0,0.0,4,15.374636459430972,16.0,5,15.508947849954263,16.9,6,12.469631335606751,11.7,7,0.0,0.0,8,12.30425531914894,12.5,9,14.85384615384615,15.5,10,14.139104477611937,14.9,11,10.29811320754717,9.6,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,7.323177570093452,6.5
2022-05-08T03:00:00,0,7.7760000000000025,7.8,1,8.119285714285713,6.3,2,7.688472222222221,8.58,3,0.0,0.0,4,14.797877211238285,15.3,5,15.212774193548347,16.9,6,12.337674768723405,11.82,7,0.0,0.0,8,11.86530612244898,12.2,9,14.807397260273952,15.68,10,14.061159420289853,14.6,11,10.912692307692309,11.4,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,7.026697247706423,5.8
2022-05-08T04:00:00,0,9.045833333333333,8.95,1,8.529787234042555,6.3,2,10.38372413793103,10.5,3,0.0,0.0,4,14.572884210526334,14.7,5,15.144426666666634,16.7,6,13.689470498381237,12.91,7,0.0,0.0,8,11.51,11.65,9,14.508433734939757,15.6,10,14.198208955223878,14.4,11,13.050357142857141,12.870000000000001,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,8.516542056074764,7.4
2022-05-08T06:00:00,0,12.952000000000004,13.0,1,12.922857142857147,9.3,2,17.155918367346942,13.8,3,0.0,0.0,4,16.25259685863875,16.5,5,17.268087971274674,17.8,6,18.5607250779154,16.9,7,0.0,0.0,8,14.404166666666669,14.3,9,15.894319526627218,17.5,10,16.93159420289855,17.2,11,19.287017543859655,19.2,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,13.893611111111117,12.9
2022-05-08T05:00:00,0,11.28,11.3,1,10.775177304964538,7.6,2,14.281793103448276,13.1,3,0.0,0.0,4,15.066867219916986,15.3,5,16.011322751322748,17.1,6,15.685897436349887,14.7,7,0.0,0.0,8,12.120408163265303,11.9,9,14.863452380952381,16.2,10,15.522352941176466,15.350000000000001,11,16.391929824561405,16.5,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,11.428454545454548,10.4
2022-05-08T07:00:00,0,13.525000000000004,13.5,1,14.851798561151076,11.4,2,18.564305555555546,15.149999999999999,3,0.0,0.0,4,17.50498426023084,17.5,5,19.32791071428571,19.4,6,20.975862598671778,19.1,7,0.0,0.0,8,18.52448979591837,15.7,9,17.08864197530864,18.4,10,18.008656716417914,18.0,11,21.06892857142858,21.34,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,16.670185185185186,16.0
2022-05-08T08:00:00,0,14.358333333333333,14.25,1,16.261594202898557,13.850000000000001,2,20.204722222222227,16.3,3,0.0,0.0,4,19.185181236673774,19.3,5,21.521184919210064,21.025,6,22.378046155953847,20.990000000000002,7,0.0,0.0,8,24.820833333333326,17.85,9,17.966433566433576,19.6,10,20.069552238805972,19.7,11,22.53655172413793,23.799999999999997,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,19.514953271028038,18.6
2022-05-08T09:00:00,0,15.909090909090907,15.9,1,18.389682539682532,19.05,2,21.54532374100719,18.0,3,0.0,0.0,4,21.197072625698333,21.0,5,23.20079320113311,22.4,6,23.52988562129086,22.7,7,0.0,0.0,8,28.0953488372093,35.4,9,19.44253731343285,21.25,10,21.555636363636367,21.8,11,23.01607142857143,25.200000000000003,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,23.43103092783506,20.8
2022-05-08T10:00:00,0,16.204545454545453,16.25,1,20.116379310344822,20.35,2,20.432110091743116,18.4,3,0.0,0.0,4,22.463792650918634,22.4,5,24.109034707158322,23.4,6,24.4679654471209,23.96,7,0.0,0.0,8,25.96216216216216,27.6,9,20.63833333333333,21.5,10,22.38566037735849,22.5,11,22.92693877551021,25.22,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,25.61364705882354,22.6
2022-05-08T11:00:00,0,16.689473684210526,16.7,1,21.13984375000001,20.15,2,16.846544117647067,16.65,3,0.0,0.0,4,23.645986394557806,23.5,5,25.050134486071073,23.83,6,25.279309779949482,24.9,7,0.0,0.0,8,23.81081081081081,27.2,9,21.242307692307673,21.7,10,22.849523809523806,23.4,11,23.579649122807016,25.9,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,26.053009708737846,23.9
2022-05-08T12:00:00,0,16.925,16.95,1,22.06377952755904,19.8,2,16.094318181818174,13.59,3,0.0,0.0,4,24.36962596259627,24.0,5,25.77312969924811,24.4,6,25.336551733152746,24.5,7,0.0,0.0,8,23.49583333333334,23.3,9,21.98976,21.8,10,21.846031746031752,21.66,11,23.572982456140355,26.36,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,25.199333333333325,24.1
2022-05-08T13:00:00,0,17.128000000000007,17.1,1,22.233802816901406,19.200000000000003,2,15.219034482758623,12.1,3,0.0,0.0,4,25.17089958158994,24.6,5,26.016825817860312,24.4,6,25.41979719664584,24.3,7,0.0,0.0,8,23.11111111111111,26.3,9,22.46849315068492,22.2,10,21.556811594202905,21.7,11,22.5248275862069,23.6,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,24.328425925925927,23.2
2022-05-08T14:00:00,0,17.00833333333333,17.0,1,22.223188405797107,21.85,2,14.389655172413796,11.6,3,0.0,0.0,4,25.782592592592618,24.5,5,25.215067385444712,24.3,6,25.436139237974697,23.05,7,0.0,0.0,8,22.204081632653065,18.4,9,23.546388888888895,22.7,10,22.00567164179105,21.5,11,21.30350877192983,22.4,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,23.340370370370366,22.3
2022-05-08T15:00:00,0,17.968000000000004,17.1,1,23.121985815602837,22.8,2,13.612945205479445,10.95,3,0.0,0.0,4,25.762275574112763,24.4,5,24.570504424778733,24.1,6,23.741601254568284,22.24,7,0.0,0.0,8,22.33333333333334,25.5,9,23.81572413793103,22.9,10,21.561159420289858,21.4,11,19.915789473684207,21.6,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,21.95596330275229,21.07
2022-05-08T16:00:00,0,20.916666666666668,20.6,1,21.93453237410072,22.4,2,13.126180555555553,10.54,3,0.0,0.0,4,25.27868225292234,24.0,5,23.879710407239774,23.2,6,21.815859108608237,21.29,7,0.0,0.0,8,21.91951219512195,24.0,9,22.275555555555556,23.1,10,20.945970149253725,21.26,11,18.77017543859649,20.2,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,20.242452830188682,19.490000000000002
2022-05-08T17:00:00,0,21.312499999999996,21.25,1,18.99361702127659,18.9,2,12.1006993006993,10.6,3,0.0,0.0,4,24.00717436974791,23.1,5,22.683012477718336,22.95,6,20.295397352880794,19.6,7,0.0,0.0,8,20.49375,20.2,9,20.432676056338018,22.6,10,19.875820895522384,20.6,11,17.482413793103454,18.6,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,18.166018518518516,17.494999999999997
2022-05-08T18:00:00,0,16.176000000000002,15.3,1,16.419424460431664,16.6,2,10.41856164383562,9.7,3,0.0,0.0,4,21.945419287211717,21.7,5,20.89520107238605,21.6,6,18.229967849308668,17.9,7,0.0,0.0,8,18.693877551020407,16.2,9,18.366993006993003,20.4,10,18.64382352941177,19.6,11,16.703508771929823,17.5,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,15.816355140186914,15.31
2022-05-08T19:00:00,0,12.475,12.45,1,14.526428571428571,14.5,2,8.929160839160838,8.17,3,0.0,0.0,4,19.99637711864406,20.3,5,19.472900900900914,19.8,6,16.857657509273004,16.7,7,0.0,0.0,8,16.757142857142863,15.1,9,17.137748344370852,18.3,10,17.7510447761194,18.4,11,15.763448275862073,16.0,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,14.189541284403674,13.6
2022-05-08T20:00:00,0,10.968,11.0,1,13.276428571428568,13.1,2,8.107278911564626,7.58,3,0.0,0.0,4,18.62602725366877,18.9,5,18.27544235924932,18.6,6,16.007958527208924,16.0,7,0.0,0.0,8,15.46458333333333,15.3,9,16.40099378881988,17.0,10,17.083283582089557,17.9,11,14.944999999999997,14.75,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,12.783773584905655,12.4
2022-05-08T21:00:00,0,9.719999999999999,9.6,1,12.200000000000001,12.0,2,7.468951048951052,7.3,3,0.0,0.0,4,17.55790746582543,17.7,5,17.324986376021815,17.9,6,15.222416533926861,15.24,7,0.0,0.0,8,14.51224489795918,13.9,9,15.779272727272735,16.1,10,16.713134328358212,17.9,11,14.313333333333334,13.9,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,11.373796296296295,10.64
2022-05-08T22:00:00,0,9.287499999999998,9.25,1,11.307857142857141,10.8,2,6.924794520547945,7.1,3,0.0,0.0,4,16.564775808133472,16.5,5,16.54330300272976,16.9,6,14.48411856622466,14.38,7,0.0,0.0,8,13.672000000000004,13.55,9,15.924927536231882,18.509999999999998,10,16.205797101449274,17.2,11,13.543636363636365,12.9,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,10.545596330275226,9.14
2022-05-08T23:00:00,0,7.82,7.6,1,10.575362318840583,9.5,2,6.5375524475524465,6.72,3,0.0,0.0,4,15.705421940928279,16.0,5,15.76712465878072,16.3,6,13.791353503614632,13.239999999999998,7,0.0,0.0,8,12.966666666666667,12.8,9,15.59377777777778,18.2,10,15.457910447761192,15.9,11,12.951071428571423,12.3,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,9.539814814814815,8.09
2022-05-09T00:00:00,0,7.816666666666666,7.85,1,10.02014388489209,8.4,2,6.51514084507042,6.390000000000001,3,0.0,0.0,4,15.052473460721869,15.375,5,15.094354688950819,15.5,6,13.296103894810075,13.08,7,0.0,0.0,8,12.639583333333336,12.6,9,15.218978102189778,17.6,10,15.043999999999999,15.3,11,12.332941176470586,11.88,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,8.981238095238096,7.58
2022-05-09T01:00:00,0,7.154166666666666,7.1,1,9.732352941176476,7.5,2,6.363623188405798,6.3,3,0.0,0.0,4,14.33563656147991,14.7,5,14.471247619047627,14.9,6,12.59576605858318,12.1,7,0.0,0.0,8,12.441666666666665,12.6,9,14.718571428571437,16.9,10,14.59428571428571,15.3,11,11.770588235294122,11.5,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,8.330285714285717,7.06
2022-05-09T02:00:00,0,7.0249999999999995,7.0,1,9.11357142857143,6.75,2,6.221111111111112,6.7,3,0.0,0.0,4,13.845691657866949,14.28,5,13.96429616087751,14.4,6,11.959289098503957,11.5,7,0.0,0.0,8,11.90816326530612,12.4,9,14.321151079136694,16.32,10,14.244999999999997,14.45,11,11.12654545454546,10.7,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,7.703302752293578,6.27
2022-05-09T03:00:00,0,6.008000000000001,5.9,1,8.840425531914894,5.9,2,6.250758620689651,6.5,3,0.0,0.0,4,13.388595564941921,13.8,5,13.503664259927813,14.0,6,11.672241655144681,11.0,7,0.0,0.0,8,11.320833333333331,11.3,9,13.893900709219851,15.5,10,14.044117647058824,14.0,11,11.453793103448275,11.88,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,7.736203703703701,6.085
2022-05-09T05:00:00,0,7.725000000000002,7.4,1,11.43384615384616,10.7,2,12.744999999999992,10.5,3,0.0,0.0,4,14.777980871413398,15.2,5,15.555072727272739,15.6,6,15.549556959776913,14.6,7,0.0,0.0,8,12.189285714285717,12.4,9,15.109700598802407,16.3,10,16.81253731343283,16.2,11,17.11620689655172,17.3,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,12.266542056074762,11.2
2022-05-09T04:00:00,0,6.371999999999999,6.4,1,9.781102362204729,10.0,2,10.246736111111112,8.5,3,0.0,0.0,4,13.366307363927422,13.72,5,13.719900990099,14.0,6,13.28194928342949,12.9,7,0.0,0.0,8,10.975999999999997,11.05,9,13.751219512195117,15.4,10,14.505970149253729,14.6,11,13.705000000000002,13.73,12,0.0,0.0,13,0.0,0.0,14,0.0,0.0,15,9.29981308411215,8.1
